,freq_total,nodes,edges,pedge00,pedge11,pnode,total_states
570,14,4,3.0,1.0,1.0,1,16.0
571,437,4,3.0,0.0,1.0,0,16.0
572,3787,4,3.0,0.0,0.0,0,16.0
573,458,4,3.0,0.0,1.0,0,16.0
574,128,4,3.0,0.0,2.0,0,16.0
575,53,4,3.0,0.0,3.0,0,16.0
576,4,4,4.0,4.0,0.0,4,16.0
577,2566,4,4.0,1.0,0.0,0,16.0
578,74,4,4.0,2.0,0.0,1,16.0
579,672,4,4.0,0.0,1.0,0,16.0
580,18,4,4.0,3.0,0.0,2,16.0
581,110,4,4.0,1.0,1.0,0,16.0
582,2125,4,4.0,1.0,0.0,0,16.0
583,217,4,4.0,0.0,2.0,0,16.0
584,86,4,4.0,2.0,0.0,1,16.0
585,708,4,4.0,0.0,1.0,0,16.0
586,16,4,4.0,1.0,1.0,1,16.0
587,71,4,4.0,0.0,3.0,0,16.0
588,2108,4,4.0,1.0,0.0,0,16.0
589,244,4,4.0,0.0,2.0,0,16.0
590,911,4,4.0,0.0,1.0,0,16.0
591,62,4,4.0,0.0,4.0,0,16.0
592,2,4,3.0,3.0,0.0,4,16.0
593,4324,4,3.0,0.0,0.0,0,16.0
594,8,4,3.0,2.0,0.0,2,16.0
595,242,4,3.0,0.0,1.0,0,16.0
596,18,4,3.0,2.0,0.0,2,16.0
597,245,4,3.0,0.0,1.0,0,16.0
598,41,4,3.0,1.0,0.0,1,16.0
599,46,4,3.0,0.0,2.0,0,16.0
600,11,4,3.0,2.0,0.0,2,16.0
601,254,4,3.0,0.0,1.0,0,16.0
602,66,4,3.0,1.0,0.0,1,16.0
603,43,4,3.0,0.0,2.0,0,16.0
604,54,4,3.0,1.0,0.0,1,16.0
605,38,4,3.0,0.0,2.0,0,16.0
606,4529,4,3.0,0.0,0.0,0,16.0
607,71,4,3.0,0.0,3.0,0,16.0
608,0,4,3.0,3.0,0.0,4,16.0
609,128,4,3.0,1.0,0.0,1,16.0
610,135,4,3.0,1.0,0.0,1,16.0
611,189,4,3.0,0.0,1.0,0,16.0
612,5,4,3.0,2.0,0.0,2,16.0
613,13,4,3.0,1.0,1.0,1,16.0
614,3839,4,3.0,0.0,0.0,0,16.0
615,135,4,3.0,0.0,2.0,0,16.0
616,4,4,3.0,2.0,0.0,2,16.0
617,3845,4,3.0,0.0,0.0,0,16.0
618,10,4,3.0,1.0,1.0,1,16.0
619,129,4,3.0,0.0,2.0,0,16.0
620,647,4,3.0,1.0,0.0,0,16.0
621,431,4,3.0,0.0,1.0,0,16.0
622,425,4,3.0,0.0,1.0,0,16.0
623,57,4,3.0,0.0,3.0,0,16.0
624,1,4,3.0,3.0,0.0,4,16.0
625,128,4,3.0,1.0,0.0,1,16.0
626,5,4,3.0,2.0,0.0,2,16.0
627,3829,4,3.0,0.0,0.0,0,16.0
628,7,4,3.0,2.0,0.0,2,16.0
629,9,4,3.0,1.0,1.0,1,16.0
630,637,4,3.0,1.0,0.0,0,16.0
631,429,4,3.0,0.0,1.0,0,16.0
632,119,4,3.0,1.0,0.0,1,16.0
633,194,4,3.0,0.0,1.0,0,16.0
634,10,4,3.0,1.0,1.0,1,16.0
635,132,4,3.0,0.0,2.0,0,16.0
636,3846,4,3.0,0.0,0.0,0,16.0
637,139,4,3.0,0.0,2.0,0,16.0
638,444,4,3.0,0.0,1.0,0,16.0
639,64,4,3.0,0.0,3.0,0,16.0
640,0,4,2.0,2.0,0.0,4,16.0
641,4,4,2.0,1.0,0.0,2,16.0
642,5,4,2.0,1.0,0.0,2,16.0
643,1961,4,2.0,0.0,0.0,0,16.0
644,7,4,2.0,1.0,0.0,2,16.0
645,0,4,2.0,1.0,1.0,2,16.0
646,1987,4,2.0,0.0,0.0,0,16.0
647,565,4,2.0,0.0,1.0,0,16.0
648,5,4,2.0,1.0,0.0,2,16.0
649,1879,4,2.0,0.0,0.0,0,16.0
650,0,4,2.0,1.0,1.0,2,16.0
651,546,4,2.0,0.0,1.0,0,16.0
652,1807,4,2.0,0.0,0.0,0,16.0
653,554,4,2.0,0.0,1.0,0,16.0
654,514,4,2.0,0.0,1.0,0,16.0
655,160,4,2.0,0.0,2.0,0,16.0
