,A,B,C,D,E,F,freq1,freq2,freq3,freq4,freq5,freq6,freq7,freq8,freq9,freq10,AB,BC,CD,DE,EF,FA,AC,BD,CE,DF,EA,FB,AD,BE,CF,pedge00,pedge11,pnode,hnodes,lnodes,Unnamed: 0,freq_total,EC,FD
5594,1,0,1,0,1,1,3.0,15.0,38.0,9.0,6.0,1.0,0.0,0.0,0.0,6.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,4.0,0.0,4.0,2.0,,,,
5595,1,0,0,1,1,1,11.0,97.0,80.0,30.0,9.0,4.0,4.0,7.0,9.0,133.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,0.0,4.0,0.0,4.0,2.0,,,,
5596,0,1,1,1,1,0,5.0,53.0,60.0,31.0,12.0,3.0,0.0,0.0,0.0,39.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,3.0,0.0,4.0,2.0,,,,
5597,0,1,1,1,0,1,102.0,466.0,418.0,191.0,60.0,23.0,15.0,25.0,11.0,478.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,0.0,3.0,0.0,4.0,2.0,,,,
5598,0,1,1,0,1,1,0.0,14.0,12.0,10.0,4.0,1.0,0.0,0.0,0.0,20.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,4.0,0.0,4.0,2.0,,,,
5599,0,1,0,1,1,1,0.0,2.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,8.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,5.0,0.0,4.0,2.0,,,,
5600,0,0,1,1,1,1,7.0,41.0,79.0,34.0,9.0,4.0,0.0,1.0,1.0,30.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,3.0,0.0,4.0,2.0,,,,
5601,1,1,1,0,0,0,5.0,35.0,55.0,21.0,10.0,2.0,3.0,1.0,2.0,20.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,2.0,0.0,3.0,3.0,,,,
5602,1,1,0,1,0,0,0.0,1.0,5.0,5.0,1.0,0.0,2.0,0.0,7.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,3.0,0.0,3.0,3.0,,,,
5603,1,1,0,0,1,0,45.0,294.0,333.0,161.0,54.0,12.0,7.0,9.0,1.0,144.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,2.0,0.0,3.0,3.0,,,,
5604,1,1,0,0,0,1,2.0,27.0,63.0,43.0,11.0,4.0,10.0,5.0,6.0,47.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,3.0,0.0,3.0,3.0,,,,
5605,1,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,3.0,2.0,0.0,3.0,3.0,,,,
5606,1,0,1,0,1,0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,3.0,2.0,0.0,3.0,3.0,,,,
5607,1,0,1,0,0,1,5.0,29.0,48.0,39.0,19.0,2.0,1.0,1.0,0.0,23.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,2.0,0.0,3.0,3.0,,,,
5608,1,0,0,1,1,0,558.0,2257.0,1794.0,752.0,177.0,49.0,22.0,22.0,29.0,395.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5609,1,0,0,1,0,1,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,3.0,0.0,3.0,3.0,,,,
5610,1,0,0,0,1,1,54.0,286.0,343.0,169.0,57.0,32.0,13.0,11.0,11.0,150.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,2.0,0.0,3.0,3.0,,,,
5611,0,1,1,1,0,0,74.0,456.0,519.0,259.0,74.0,14.0,10.0,9.0,18.0,245.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,1.0,0.0,3.0,3.0,,,,
5612,0,1,1,0,1,0,1.0,5.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,9.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,3.0,2.0,0.0,3.0,3.0,,,,
5613,0,1,1,0,0,1,536.0,2232.0,1757.0,688.0,195.0,48.0,20.0,30.0,44.0,408.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5614,0,1,0,1,1,0,0.0,22.0,43.0,40.0,7.0,1.0,7.0,0.0,0.0,45.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,2.0,0.0,3.0,3.0,,,,
5615,0,1,0,1,0,1,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,3.0,1.0,3.0,3.0,,,,
5616,0,1,0,0,1,1,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,3.0,0.0,3.0,3.0,,,,
5617,0,0,1,1,1,0,7.0,57.0,102.0,64.0,21.0,5.0,0.0,1.0,1.0,33.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,3.0,1.0,0.0,3.0,3.0,,,,
5618,0,0,1,1,0,1,62.0,422.0,557.0,254.0,86.0,29.0,8.0,12.0,19.0,154.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,1.0,0.0,3.0,3.0,,,,
5619,0,0,1,0,1,1,1.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,3.0,2.0,0.0,3.0,3.0,,,,
5620,0,0,0,1,1,1,6.0,31.0,44.0,31.0,19.0,7.0,1.0,2.0,0.0,19.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,2.0,2.0,0.0,3.0,3.0,,,,
5621,1,1,0,0,0,0,5.0,35.0,75.0,54.0,14.0,6.0,5.0,8.0,0.0,11.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,3.0,1.0,0.0,2.0,4.0,,,,
5622,1,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,5.0,1.0,0.0,2.0,4.0,,,,
5623,1,0,0,1,0,0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,4.0,1.0,1.0,2.0,4.0,,,,
5624,1,0,0,0,1,0,164.0,731.0,623.0,228.0,76.0,18.0,10.0,8.0,5.0,134.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,3.0,0.0,0.0,2.0,4.0,,,,
5625,1,0,0,0,0,1,3.0,39.0,70.0,40.0,13.0,3.0,4.0,0.0,0.0,24.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,3.0,1.0,0.0,2.0,4.0,,,,
5626,0,1,1,0,0,0,12.0,57.0,61.0,44.0,10.0,0.0,4.0,0.0,5.0,21.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,4.0,0.0,0.0,2.0,4.0,,,,
5627,0,1,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,4.0,1.0,1.0,2.0,4.0,,,,
5628,0,1,0,0,1,0,0.0,4.0,7.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,4.0,1.0,0.0,2.0,4.0,,,,
5629,0,1,0,0,0,1,1.0,5.0,11.0,7.0,12.0,2.0,0.0,0.0,0.0,12.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,3.0,1.0,1.0,2.0,4.0,,,,
5630,0,0,1,1,0,0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,5.0,0.0,0.0,2.0,4.0,,,,
5631,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,6.0,1.0,1.0,2.0,4.0,,,,
5632,0,0,1,0,0,1,9.0,59.0,91.0,35.0,9.0,5.0,3.0,1.0,1.0,24.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,4.0,0.0,0.0,2.0,4.0,,,,
5633,0,0,0,1,1,0,8.0,59.0,99.0,58.0,26.0,5.0,1.0,12.0,3.0,16.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,4.0,0.0,0.0,2.0,4.0,,,,
5634,0,0,0,1,0,1,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,4.0,1.0,1.0,2.0,4.0,,,,
5635,0,0,0,0,1,1,0.0,8.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,4.0,1.0,0.0,2.0,4.0,,,,
5636,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,6.0,0.0,1.0,1.0,5.0,,,,
5637,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,6.0,0.0,1.0,1.0,5.0,,,,
5638,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,8.0,0.0,3.0,1.0,5.0,,,,
5639,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,7.0,0.0,2.0,1.0,5.0,,,,
5640,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,7.0,0.0,2.0,1.0,5.0,,,,
5641,0,0,0,0,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,1,1.0,1.0,0,1,1,1,0,6.0,0.0,1.0,1.0,5.0,,,,
5642,0,1,1,1,1,1,0.0,8.0,11.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,4.0,0.0,5.0,1.0,,,,
5643,1,0,1,1,1,1,1.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,8.0,19.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,5.0,0.0,5.0,1.0,,,,
5644,1,1,0,1,1,1,1.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,5.0,0.0,5.0,1.0,,,,
5645,1,1,1,0,1,1,2.0,6.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,5.0,0.0,5.0,1.0,,,,
5646,1,1,1,1,0,1,4.0,12.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,4.0,0.0,5.0,1.0,,,,
5647,1,1,1,1,1,0,5.0,5.0,11.0,3.0,2.0,0.0,0.0,1.0,0.0,9.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,5.0,0.0,5.0,1.0,,,,
5648,1,1,1,1,0,0,26.0,88.0,112.0,83.0,43.0,8.0,4.0,0.0,0.0,14.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,2.0,0.0,4.0,2.0,,,,
5649,1,1,1,0,1,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,4.0,0.0,4.0,2.0,,,,
5650,1,1,1,0,0,1,35.0,125.0,119.0,83.0,23.0,2.0,2.0,1.0,0.0,50.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,2.0,0.0,4.0,2.0,,,,
5651,1,1,0,1,1,0,16.0,32.0,45.0,15.0,8.0,6.0,1.0,0.0,0.0,5.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,3.0,0.0,4.0,2.0,,,,
5652,1,1,0,1,0,1,3.0,17.0,11.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,3.0,0.0,4.0,2.0,,,,
5653,1,1,0,0,1,1,1.0,16.0,20.0,12.0,7.0,0.0,0.0,1.0,0.0,5.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,3.0,0.0,4.0,2.0,,,,
5654,1,0,1,1,1,0,29.0,115.0,98.0,59.0,33.0,7.0,1.0,13.0,8.0,115.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,3.0,0.0,4.0,2.0,,,,
5655,1,0,1,1,0,1,2.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,3.0,0.0,4.0,2.0,,,,
5656,1,0,1,0,1,1,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,4.0,0.0,4.0,2.0,,,,
5657,1,0,0,1,1,1,18.0,45.0,41.0,25.0,5.0,4.0,0.0,0.0,0.0,20.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,3.0,0.0,4.0,2.0,,,,
5658,0,1,1,1,1,0,1.0,4.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,7.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,3.0,0.0,4.0,2.0,,,,
5659,0,1,1,1,0,1,5.0,36.0,24.0,13.0,6.0,5.0,0.0,0.0,0.0,10.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,2.0,0.0,4.0,2.0,,,,
5660,0,1,1,0,1,1,37.0,111.0,120.0,69.0,34.0,3.0,1.0,2.0,2.0,28.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,2.0,0.0,4.0,2.0,,,,
5661,0,1,0,1,1,1,8.0,22.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,3.0,0.0,4.0,2.0,,,,
5662,0,0,1,1,1,1,32.0,99.0,91.0,60.0,24.0,7.0,0.0,1.0,0.0,51.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,2.0,0.0,4.0,2.0,,,,
5663,1,1,1,0,0,0,29.0,131.0,164.0,115.0,49.0,10.0,6.0,0.0,0.0,7.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5664,1,1,0,1,0,0,88.0,283.0,292.0,207.0,90.0,13.0,1.0,0.0,0.0,30.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5665,1,1,0,0,1,0,2.0,21.0,13.0,18.0,8.0,4.0,1.0,1.0,0.0,1.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,2.0,0.0,3.0,3.0,,,,
5666,1,1,0,0,0,1,38.0,163.0,207.0,127.0,28.0,9.0,3.0,0.0,0.0,32.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5667,1,0,1,1,0,0,31.0,188.0,210.0,143.0,78.0,20.0,9.0,1.0,1.0,59.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5668,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,3.0,1.0,3.0,3.0,,,,
5669,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,2.0,1.0,3.0,3.0,,,,
5670,1,0,0,1,1,0,437.0,1044.0,1198.0,789.0,282.0,74.0,15.0,5.0,2.0,288.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,0.0,1.0,0.0,3.0,3.0,,,,
5671,1,0,0,1,0,1,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,2.0,0.0,3.0,3.0,,,,
5672,1,0,0,0,1,1,2.0,26.0,22.0,16.0,0.0,6.0,0.0,3.0,0.0,5.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,2.0,0.0,3.0,3.0,,,,
5673,0,1,1,1,0,0,4.0,21.0,22.0,12.0,15.0,4.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,1.0,0.0,3.0,3.0,,,,
5674,0,1,1,0,1,0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,2.0,1.0,3.0,3.0,,,,
5675,0,1,1,0,0,1,525.0,1735.0,1741.0,992.0,338.0,75.0,17.0,14.0,15.0,92.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,0.0,0.0,3.0,3.0,,,,
5676,0,1,0,1,1,0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,2.0,0.0,3.0,3.0,,,,
5677,0,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,3.0,2.0,1.0,3.0,3.0,,,,
5678,0,1,0,0,1,1,39.0,174.0,187.0,120.0,35.0,13.0,2.0,0.0,1.0,15.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5679,0,0,1,1,1,0,49.0,186.0,192.0,142.0,64.0,27.0,6.0,5.0,6.0,89.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5680,0,0,1,1,0,1,3.0,15.0,14.0,19.0,7.0,4.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,1.0,0.0,3.0,3.0,,,,
5681,0,0,1,0,1,1,25.0,149.0,181.0,109.0,45.0,15.0,6.0,9.0,0.0,6.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5682,0,0,0,1,1,1,79.0,270.0,290.0,171.0,74.0,18.0,2.0,0.0,1.0,7.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,1.0,1.0,0.0,3.0,3.0,,,,
5683,1,1,0,0,0,0,115.0,573.0,706.0,457.0,178.0,41.0,6.0,3.0,2.0,23.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,0.0,0.0,2.0,4.0,,,,
5684,1,0,1,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,3.0,1.0,2.0,2.0,4.0,,,,
5685,1,0,0,1,0,0,95.0,296.0,370.0,274.0,114.0,21.0,10.0,9.0,0.0,48.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,0.0,0.0,2.0,4.0,,,,
5686,1,0,0,0,1,0,1.0,6.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,1.0,1.0,2.0,4.0,,,,
5687,1,0,0,0,0,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,3.0,1.0,1.0,2.0,4.0,,,,
5688,0,1,1,0,0,0,0.0,9.0,13.0,12.0,8.0,5.0,0.0,0.0,7.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,3.0,0.0,1.0,2.0,4.0,,,,
5689,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,4.0,1.0,2.0,2.0,4.0,,,,
5690,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,3.0,1.0,1.0,2.0,4.0,,,,
5691,0,1,0,0,0,1,1.0,16.0,18.0,13.0,10.0,1.0,3.0,4.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,3.0,0.0,1.0,2.0,4.0,,,,
5692,0,0,1,1,0,0,3.0,40.0,44.0,50.0,30.0,9.0,3.0,0.0,0.0,8.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,3.0,0.0,0.0,2.0,4.0,,,,
5693,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,3.0,1.0,2.0,2.0,4.0,,,,
5694,0,0,1,0,0,1,3.0,12.0,11.0,14.0,6.0,3.0,2.0,1.0,0.0,11.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,3.0,0.0,1.0,2.0,4.0,,,,
5695,0,0,0,1,1,0,89.0,300.0,346.0,247.0,96.0,26.0,10.0,7.0,2.0,40.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,0.0,0.0,2.0,4.0,,,,
5696,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,4.0,1.0,2.0,2.0,4.0,,,,
5697,0,0,0,0,1,1,125.0,637.0,722.0,502.0,156.0,27.0,8.0,5.0,2.0,35.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,2.0,0.0,0.0,2.0,4.0,,,,
5698,1,0,0,0,0,0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,4.0,0.0,2.0,1.0,5.0,,,,
5699,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,5.0,0.0,3.0,1.0,5.0,,,,
5700,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,5.0,0.0,3.0,1.0,5.0,,,,
5701,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,5.0,0.0,3.0,1.0,5.0,,,,
5702,0,0,0,0,1,0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,4.0,0.0,2.0,1.0,5.0,,,,
5703,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,1.0,1.0,1,0,0,1,0,5.0,0.0,3.0,1.0,5.0,,,,
5704,0,1,1,1,1,1,2.0,23.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,4.0,0.0,5.0,1.0,,,,
5705,1,0,1,1,1,1,1.0,12.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,3.0,0.0,5.0,1.0,,,,
5706,1,1,0,1,1,1,0.0,11.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,4.0,0.0,5.0,1.0,,,,
5707,1,1,1,0,1,1,1.0,9.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,5.0,0.0,5.0,1.0,,,,
5708,1,1,1,1,0,1,1.0,7.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,4.0,0.0,5.0,1.0,,,,
5709,1,1,1,1,1,0,3.0,18.0,17.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,4.0,0.0,5.0,1.0,,,,
5710,1,1,1,1,0,0,2.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,1.0,3.0,0.0,4.0,2.0,,,,
5711,1,1,1,0,1,0,3.0,28.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,3.0,0.0,4.0,2.0,,,,
5712,1,1,1,0,0,1,8.0,35.0,62.0,16.0,3.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,3.0,0.0,4.0,2.0,,,,
5713,1,1,0,1,1,0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,1.0,3.0,0.0,4.0,2.0,,,,
5714,1,1,0,1,0,1,20.0,156.0,85.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,2.0,0.0,4.0,2.0,,,,
5715,1,1,0,0,1,1,5.0,43.0,64.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0.0,0.0,0,0,1,1,1,0.0,3.0,0.0,4.0,2.0,,,,
